date,carbon_price,carbon_price_change_pct,gas_price_weekly,gas_price_lag1,vix,co2_ppm,co2_change,days_to_next_cop,is_cop_week,regime,recent_volatility,momentum_4w,momentum_12w,gas_price_volatility,cop_urgency
2018-12-30,25.66,-5.033308660251668,3.26,3.73,31.19499969482422,409.8,0.1148217819363361,337,0,1,7.409652268121843,13.539823008849549,5.9892606361007905,7.815841464339463,0.0
2019-01-06,24.52,-4.442712392829307,2.92,3.26,23.867499828338623,410.86,0.2586627623230919,330,0,1,7.250610786627607,-4.813664596273304,8.303886925795045,5.3960836011500115,0.0
2019-01-13,26.63,8.60522022838499,2.89,2.92,19.907999801635743,410.55,-0.0754514919924065,323,0,1,6.826062919579653,-1.2606599925843565,29.334628460417676,6.0711981419294645,0.0
2019-01-20,25.68,-3.567405182125416,3.5,2.89,18.513999938964844,412.19,0.3994641334794657,316,0,1,6.480152899980516,-4.959289415247969,33.889468196037534,15.40501370721844,0.0
2019-01-27,23.55,-8.294392523364479,3.19,3.5,19.15749979019165,411.23,-0.2329023023362908,309,0,1,6.321281262236467,-8.222915042868273,8.775981524249431,14.53314924525238,0.0
2019-02-03,23.91,1.5286624203821653,2.9,3.19,17.673999786376953,411.83,0.1459037521581496,302,0,1,6.275147646077383,-2.487765089722671,12.200844673862044,14.218880500331233,0.0
2019-02-10,22.04,-7.8209953994144765,2.59,2.9,15.754000091552737,412.63,0.1942549110069746,295,0,1,6.631158734452132,-17.2361997746902,-1.6071428571428514,15.348204537450135,0.0
2019-02-17,20.43,-7.304900181488206,2.65,2.59,15.635999870300292,411.19,-0.3489809272229305,288,0,1,6.941968904468929,-20.443925233644855,-9.999999999999998,5.986897977122489,0.0
2019-02-24,23.73,16.15271659324524,2.71,2.65,14.21750020980835,412.62,0.3477711033828656,281,0,1,8.473137638011767,0.7643312101910826,5.000000000000004,7.062761923352199,0.0
2019-03-03,24.52,3.329119258322799,2.91,2.71,14.613999938964843,412.37,-0.0605884348795493,274,0,1,7.454595101108509,2.5512337933918827,-4.813664596273304,7.7206060492858235,0.0
2019-03-10,23.92,-2.446982055464919,3.28,2.91,15.549999809265136,412.37,0.0,267,0,1,7.315061515987238,8.529945553539031,-11.30886169818316,4.98005038453336,0.0
2019-03-17,21.99,-8.068561872909708,2.89,3.28,13.57800006866455,412.02,-0.0848752334069002,260,0,1,7.6006560743331395,7.635829662261373,-18.615840118430793,10.570975875879949,0.0
2019-03-24,22.82,3.774442928603916,2.86,2.89,14.136000061035157,411.53,-0.1189262657152578,253,0,1,7.647971649538094,-3.834808259587019,-11.067809820732656,10.73540355346927,0.0
2019-03-31,25.9,13.496932515337411,2.71,2.86,14.860000038146971,412.4,0.2114062158287355,246,0,1,8.552499527312772,5.6280587275693295,5.6280587275693295,10.395195324690475,0.0
2019-04-07,27.82,7.413127413127429,2.7,2.71,13.379999732971193,413.35,0.2303588748787666,239,0,1,8.459789131265296,16.30434782608694,4.468644386030807,5.296132234234651,0.0
2019-04-14,28.14,1.1502516175413424,2.72,2.7,13.158000183105468,413.82,0.1137050925365867,232,0,1,8.353275752236422,27.96725784447478,9.579439252336442,2.616274281418535,0.0
2019-04-21,27.09,-3.731343283582089,2.62,2.72,12.297500133514404,413.99,0.0410806630902316,225,0,1,7.983633887222963,18.711656441717793,15.031847133757958,2.794954652118075,0.0
2019-04-28,26.29,-2.9531192321890054,2.56,2.62,12.763999938964844,414.52,0.128022416000384,218,0,1,8.084126141640763,1.5057915057915094,9.953994144709322,1.9681016063423071,0.0
2019-05-05,26.62,1.2552301255230214,2.59,2.56,13.663999938964844,414.54,0.0048248576667075,211,0,1,7.584528462029847,-4.313443565780006,20.780399274047202,2.3504810827463554,0.0
2019-05-12,25.96,-2.479338842975209,2.6,2.59,17.86000003814697,415.62,0.2605297438124099,204,0,1,7.172379482086784,-7.746979388770436,27.068037200195793,2.2674783631922444,0.0
2019-05-19,26.44,1.8489984591679496,2.67,2.6,17.25999984741211,414.97,-0.1563928588614538,197,0,1,5.684448843153096,-2.3994093761535606,11.420143278550366,2.086043483057002,0.0
2019-05-26,25.45,-3.7443267776096856,2.66,2.67,15.75599994659424,414.52,-0.1084415740897015,190,0,1,5.792244073575511,-3.195131228604031,3.7928221859706346,1.3109535212480927,0.0
2019-06-02,25.66,0.8251473477406623,2.66,2.66,17.85249948501587,414.6,0.0192994306668081,183,0,1,5.719536811116019,-3.6063110443275814,7.274247491638786,1.3796293740410615,0.0
2019-06-09,26.15,1.9095869056897865,2.45,2.66,16.829999923706055,414.3,-0.07235890014472,176,0,1,5.004345933330862,0.7318952234206311,18.917689859026844,4.543861836025729,0.0
2019-06-16,26.42,1.0325047801147402,2.41,2.45,15.787999725341797,414.08,-0.0531016171856246,169,0,1,4.956603210019391,-0.07564296520423675,15.775635407537258,3.6797049877665113,0.0
2019-06-23,27.5,4.087812263436774,2.4,2.41,14.995999908447263,413.63,-0.1086746522411141,162,0,1,3.337671192494308,8.055009823182724,6.1776061776061875,3.6720625144728616,0.0
2019-06-30,27.67,0.6181818181818288,2.34,2.4,15.729999923706057,413.64,0.0024176196117275,155,0,1,2.551497218003986,7.83320342946221,-0.539180445722498,3.302106385943066,0.0
2019-07-07,30.26,9.360318033971817,2.31,2.34,13.210000038146973,412.3,-0.3239531960158581,148,0,1,3.7238026006651097,15.717017208413008,7.53375977256574,0.8631730400334645,0.0
2019-07-14,30.38,0.3965631196298558,2.47,2.31,13.280000114440918,412.37,0.0169779286927074,141,0,1,3.4617896167485234,14.988644965934883,12.144702842377253,4.24964748523703,0.0
2019-07-21,29.75,-2.073732718894006,2.44,2.47,13.497999954223634,411.07,-0.3152508669398868,134,0,1,3.378501634489713,8.18181818181818,13.160897679726125,4.3363943222164725,0.0
2019-07-28,30.61,2.8907563025210026,2.3,2.44,12.621999740600586,410.28,-0.1921813803001937,127,0,1,3.4186819993951603,10.625225876400425,14.988730277986463,5.278495742189464,0.0
2019-08-04,29.36,-4.083632799738646,2.24,2.3,15.674000358581544,410.56,0.0682460758506531,120,0,1,3.603014746596373,-2.974223397224063,13.097072419106315,5.398815239650013,0.0
2019-08-11,27.15,-7.527247956403271,2.11,2.24,19.82599983215332,410.48,-0.0194855806702975,113,0,1,4.360307629623834,-10.631994733377226,2.68532526475036,2.2996999008219703,0.0
2019-08-18,26.24,-3.35174953959484,2.21,2.11,20.072000122070317,409.79,-0.168095887741182,106,0,1,4.328499072825256,-11.7983193277311,3.1041257367387054,4.957461961370359,0.0
2019-08-25,27.37,4.306402439024404,2.27,2.21,17.346000099182127,409.66,-0.0317235657287917,99,0,1,4.4780209042433405,-10.584776216922565,6.664068589243954,4.833544624625078,0.0
2019-09-01,26.05,-4.822798684691265,2.28,2.27,19.16799964904785,409.03,-0.153786066494177,92,0,1,4.7184785266432625,-11.27384196185286,-0.3824091778202643,4.568528840026461,0.0
2019-09-08,27.38,5.105566218809976,2.46,2.28,17.06500005722046,408.81,-0.0537857858836643,85,0,1,4.93555705167968,0.847145488029466,3.6336109008326956,3.1636347970117153,0.0
2019-09-15,27.59,0.7669831994156384,2.64,2.46,14.607999992370605,408.72,-0.0220151170470361,78,0,1,4.801813988942836,5.144817073170738,0.3272727272727316,3.609810364446881,0.0
2019-09-22,26.34,-4.530627038782164,2.63,2.64,14.485999870300294,408.54,-0.0440399295361104,71,0,1,4.981123519000659,-3.7632444282060695,-4.8066498012287795,4.392555712336624,0.0
2019-09-29,23.91,-9.2255125284738,2.52,2.63,16.241999626159668,408.18,-0.0881186664708488,64,0,1,4.578590884926448,-8.21497120921305,-20.98479841374753,5.920161619491893,0.0
2019-10-06,25.36,6.064408197406945,2.33,2.52,18.304000091552734,408.6,0.1028957812729824,57,0,1,5.094239735676739,-7.377647918188456,-16.524028966425274,6.384924892563849,0.05
2019-10-13,26.8,5.6782334384858135,2.26,2.33,17.986000061035156,408.84,0.058737151248156,50,0,1,5.474667948328317,-2.8633562885103214,-9.91596638655462,2.9702491200588574,0.16666666666666666
2019-10-20,25.8,-3.731343283582089,2.25,2.26,13.965999984741211,408.94,0.0244594462381453,43,0,1,5.410172979900281,-2.050113895216399,-15.713819013394314,2.946037138041958,0.2833333333333333
2019-10-27,26.02,0.8527131782945618,2.25,2.25,13.76599998474121,409.51,0.1393847508191825,36,0,1,5.365038578524543,8.824759514847337,-11.376021798365121,3.4589418247289534,0.4
2019-11-03,25.56,-1.7678708685626487,2.62,2.25,12.83199996948242,410.12,0.1489585113916725,29,0,1,4.957263029779111,0.7886435331230235,-5.856353591160223,8.895812164532693,0.5166666666666667
2019-11-10,24.57,-3.873239436619713,2.82,2.62,12.669999885559085,410.41,0.0707110114112952,22,0,1,4.9877985610511555,-8.32089552238806,-6.364329268292678,7.942026291308518,0.6333333333333333
2019-11-17,25.31,3.011803011803016,2.73,2.82,12.694000053405762,410.4,-0.0024365878024568,15,0,1,4.889028786257359,-1.8992248062015604,-7.526488856412139,8.752430170494465,0.75
2019-11-24,25.94,2.4891347293559907,2.58,2.73,12.713999938964845,410.93,0.1291423001949398,8,0,1,4.760599867052382,-0.3074558032282848,-0.4222648752399194,10.162642486372759,0.8666666666666667
2019-12-01,25.68,-1.0023130300694016,2.49,2.58,11.944999933242798,411.28,0.0851726571435396,1,1,1,4.4922231218476885,0.46948356807512415,-6.208911614317014,5.934670124873677,0.9833333333333333
2019-12-08,24.71,-3.777258566978192,2.38,2.49,14.76200008392334,411.53,0.060785839330868,694,0,1,4.572146547693447,0.5698005698005826,-10.438564697354114,1.038560044860781,0.0
2019-12-15,27.21,10.117361392148938,2.24,2.38,14.619999885559082,412.1,0.1385075207153807,687,0,1,5.375516207047332,7.506914263137099,3.302961275626437,1.0829975518071817,0.0
2019-12-22,27.25,0.1470047776552796,2.28,2.24,12.404000091552737,412.42,0.0776510555690279,680,0,1,4.450686135424225,5.050115651503462,13.969050606440824,3.3396264946047802,0.0
2019-12-29,25.5,-6.422018348623848,2.03,2.28,12.839999914169312,413.19,0.1867028757092326,673,0,1,4.660633555896841,-0.7009345794392496,0.5520504731861164,5.249633272899816,0.0
2020-01-05,24.73,-3.019607843137251,2.05,2.03,13.772500038146973,413.58,0.094387569883092,666,0,1,4.390117656087695,0.08093889113718333,-7.723880597014931,6.040282922150276,0.0
2020-01-12,25.97,5.0141528507885,2.09,2.05,13.238000106811525,413.0,-0.1402388896948547,659,0,1,4.542898467897459,-4.557148107313491,0.6589147286821584,6.283655863333395,0.0
2020-01-19,24.87,-4.235656526761645,2.06,2.09,12.310000038146972,413.85,0.2058111380145444,652,0,1,4.705646358972215,-8.733944954128436,-4.419677171406599,5.906955429288117,0.0
2020-01-26,24.31,-2.2517088862082923,1.93,2.06,13.325000047683716,414.24,0.0942370424066751,645,0,1,4.721632018186727,-4.666666666666675,-4.890453834115805,3.691423272576581,0.0
2020-02-02,23.75,-2.3035787741670037,1.95,1.93,17.045999908447264,414.51,0.0651796060254783,638,0,1,4.635101274535736,-3.962798220784469,-3.337403337403344,3.701581609709019,0.0
2020-02-09,24.71,4.042105263157891,1.89,1.95,15.919999694824218,414.62,0.0265373573617111,631,0,1,4.708680470701314,-4.851752021563338,-2.3706045041485546,3.081196183153527,0.0
2020-02-16,26.03,5.341966815054633,1.9,1.89,14.357999992370605,414.27,-0.0844146447349425,624,0,1,4.918635119432326,4.664254121431455,0.3469545104086258,3.432642483833235,0.0
2020-02-23,24.02,-7.721859393008068,2.0,1.9,15.462500095367432,413.92,-0.084485963260672,617,0,1,5.4174033798842816,-1.1929247223364858,-6.4641744548286635,3.415818776767305,0.0
2020-03-01,23.83,-0.7910074937552136,1.88,2.0,31.94200019836426,414.07,0.036238886741402,610,0,1,5.316942519512341,0.3368421052631465,-3.561311210036433,4.856301011583455,0.0
2020-03-08,22.38,-6.084767100293743,1.8,1.88,36.75799903869629,414.32,0.0603762648827554,603,0,1,4.453107940166886,-9.429380817482812,-17.750826901874316,5.069805771925532,0.0
2020-03-15,16.84,-24.754244861483464,1.87,1.8,57.79200057983398,414.5,0.043444680440241,596,0,1,7.996156818994826,-35.30541682673838,-38.20183486238532,5.67531868110631,0.0
2020-03-22,17.11,1.6033254156769594,1.79,1.87,74.61800079345703,415.75,0.3015681544028981,589,0,1,8.073801437085294,-28.767693588676103,-32.90196078431373,4.442474913263207,0.0
2020-03-29,18.73,9.468147282291062,1.73,1.79,62.75,415.95,0.0481058328322347,582,0,1,8.830533235955732,-21.40159462861938,-24.262029923170235,3.9489611261045345,0.0
2020-04-05,21.86,16.711158569140405,1.62,1.73,53.07800064086914,416.65,0.168289457867532,575,0,1,10.201079261758874,-2.32350312779267,-15.825953022718519,4.4568266339731855,0.0
2020-04-12,22.48,2.836230558096986,1.77,1.62,44.23999977111816,416.48,-0.0408016320652682,568,0,1,10.196055227921779,33.4916864608076,-9.609971853638921,7.073641345724489,0.0
2020-04-19,21.53,-4.225978647686834,1.72,1.77,39.60599975585937,416.09,-0.0936419515943254,561,0,1,10.24577157625861,25.83284628872007,-11.43562320032907,6.896747761862475,0.0
2020-04-26,19.8,-8.035299581978638,1.85,1.72,41.70600051879883,417.02,0.2235093369223006,554,0,1,10.469177170862919,5.712760277629481,-16.631578947368418,7.674592355326511,0.0
2020-05-03,20.17,1.868686868686864,1.71,1.85,33.886000061035155,417.04,0.0047959330487845,547,0,1,10.39315535942705,-7.731015553522402,-18.37312828814245,8.119671449377359,0.0
2020-05-10,19.96,-1.0411502231036265,1.84,1.71,32.62400016784668,417.0,-0.00959140610014,540,0,1,10.192166024999286,-11.209964412811392,-23.319247022666158,7.626387507442608,0.0
2020-05-17,22.19,11.172344689378754,1.63,1.84,32.077999877929685,417.18,0.0431654676259052,533,0,1,10.62430090794472,3.0654900139340358,-7.61865112406327,9.979951934227046,0.0
2020-05-24,22.18,-0.0450653447498949,1.78,1.63,29.102000045776368,417.64,0.1102641545615679,526,0,1,10.622110923461872,12.02020202020202,-6.92404532102392,10.469365069759874,0.0
2020-05-31,24.02,8.29576194770063,1.76,1.78,27.93250036239624,417.41,-0.0550713533186364,519,0,1,10.689611695707626,19.087754090233,7.327971403038425,9.477103349362697,0.0
2020-06-07,22.78,-5.162364696086586,1.7,1.76,26.21199989318848,416.55,-0.2060324381303768,512,0,1,7.3459881296085525,14.128256513026049,35.27315914489313,8.494295066613965,0.0
2020-06-14,24.92,9.394205443371373,1.7,1.7,31.56599998474121,416.42,-0.031208738446764,505,0,1,7.572633454081632,12.302839116719234,45.64582115721802,5.541294818195188,0.0
2020-06-21,25.46,2.1669341894061,1.52,1.7,33.91999969482422,416.27,-0.0360213246241802,498,0,1,7.333482743682416,14.788097385031573,35.93166043780032,4.755156008628054,0.0
2020-06-28,28.64,12.49018067556953,1.57,1.52,32.786000442504886,415.64,-0.1513440795637421,491,0,1,6.679073192304395,19.233971690258134,31.015553522415384,5.94106438827829,0.0
2020-07-05,29.78,3.9804469273742926,1.67,1.57,29.627500534057617,415.45,-0.0457126359349469,484,0,1,6.6928335053695855,30.728709394205445,32.47330960854094,7.377557072791617,0.0
2020-07-12,28.76,-3.4251175285426427,1.78,1.67,28.400000381469727,414.73,-0.173306053676725,477,0,1,6.622512483323909,15.409309791332259,33.581049698095676,8.142183158284775,0.0
2020-07-19,27.27,-5.180806675938809,1.77,1.78,28.629999923706052,414.08,-0.1567284739469099,470,0,1,6.244765774037039,7.109190887666927,37.72727272727272,3.3464271918353736,0.0
2020-07-26,27.22,-0.1833516685001868,1.72,1.77,25.107999801635746,413.42,-0.1593894899536208,463,0,1,6.302689514400122,-4.958100558659229,34.952900347050054,4.808223076726351,0.0
2020-08-02,27.32,0.3673769287288797,1.82,1.72,24.7,413.37,-0.0120942383048716,456,0,1,6.23937557816499,-8.260577568838146,36.87374749498997,4.660835954122076,0.0
2020-08-09,26.36,-3.513909224011713,2.13,1.82,23.17799987792969,412.95,-0.1016038899775084,449,0,1,5.882837557979471,-8.344923504867873,18.792248760703,8.898389291972988,0.0
2020-08-16,26.48,0.4552352048558417,2.17,2.13,22.523999786376955,412.59,-0.0871776244097399,442,0,1,5.871891850957244,-2.8969563623028938,19.386834986474312,8.476005911571795,0.0
2020-08-23,30.38,14.728096676737156,2.39,2.17,22.132000350952147,412.17,-0.1017959717879657,435,0,1,6.76096098138027,11.60911094783248,26.47793505412157,6.490396728090247,0.0
2020-08-30,28.13,-7.406188281764314,2.52,2.39,23.020000076293947,411.79,-0.0921949680956824,428,0,1,7.008861555940517,2.9648609077598698,23.485513608428434,6.548668677597538,0.0
2020-09-06,28.99,3.057234269463205,2.16,2.52,28.689999771118163,411.58,-0.0509968673352956,421,0,1,6.628646892047814,9.977238239757202,16.33226324237558,10.606079533737315,0.0
2020-09-13,28.68,-1.0693342531907457,2.16,2.16,29.212499618530277,411.67,0.0218669517469294,414,0,1,6.663074955472307,8.308157099697876,12.647289866457179,10.583553440103557,0.0
2020-09-20,26.75,-6.72942817294282,1.93,2.16,25.954000091552736,411.2,-0.114169116039553,407,0,1,5.974691715826491,-11.9486504279131,-6.5991620111731875,9.165911756835152,0.0
2020-09-27,27.59,3.140186915887844,1.68,1.93,27.62200012207031,411.27,0.0170233463034907,400,0,1,5.923261956039895,-1.9196587273373589,-7.3539288112827395,6.490862187936923,0.0
2020-10-04,26.24,-4.893077201884744,1.65,1.68,26.632000350952147,411.26,-0.0024314926933666,393,0,1,6.004220564382328,-9.486029665401862,-8.762169680111276,6.409204529943607,0.0
2020-10-11,25.4,-3.2012195121951192,1.91,1.65,27.371999740600582,411.32,0.0145893108982164,386,0,1,5.893158795651258,-11.436541143654122,-6.857352401906858,13.03175871829173,0.0
2020-10-18,25.98,2.2834645669291387,2.17,1.91,26.383999633789063,411.72,0.0972478848585201,379,0,1,5.945615787655482,-2.8785046728971975,-4.555473916238051,13.553162907797113,0.0
2020-10-25,24.19,-6.889915319476514,2.74,2.17,28.568000030517577,411.69,-0.0072865053920234,372,0,1,6.240893921144734,-12.323305545487495,-11.456808199121514,11.572385949850151,0.0
2020-11-01,25.85,6.862339809838769,3.09,2.74,36.33999938964844,411.96,0.0655833272607875,365,0,1,6.547513101851238,-1.4862804878048697,-1.9347496206373216,6.237520617133092,0.0
2020-11-08,26.68,3.210831721470009,2.78,3.09,30.93800010681152,412.98,0.2475968540635031,358,0,1,6.6118603990514915,5.039370078740157,0.7552870090634434,15.110112126608065,0.0
2020-11-15,27.15,1.761619190404784,2.75,2.78,24.49000015258789,412.74,-0.0581141943919782,351,0,1,4.859326113541495,4.503464203233243,-10.631994733377226,15.915784328960235,0.0
2020-11-22,28.59,5.303867403314921,2.39,2.75,23.162000274658205,414.04,0.3149682608906357,344,0,1,4.675625753356371,18.189334435717242,1.6352648418058946,11.600273120367309,0.0
2020-11-29,30.57,6.92549842602308,2.39,2.39,21.59749984741211,413.97,-0.0169065790744826,337,0,1,5.009231140822446,18.25918762088974,5.45015522593999,6.499886977889589,0.0
2020-12-06,30.98,1.341184167484455,2.69,2.39,20.916000366210938,413.6,-0.0893784573761435,330,0,1,4.98628808934196,16.116941529235397,8.019525801952575,10.479224355639511,0.0
2020-12-13,31.36,1.226597805035512,2.44,2.69,22.01599998474121,414.13,0.1281431334622773,323,0,1,4.393706635540671,15.506445672191527,17.23364485981309,11.418350561205958,0.0
2020-12-20,32.41,3.34821428571428,2.7,2.44,22.721999740600587,414.82,0.1666143481515503,316,0,1,4.40150295717373,13.36131514515564,17.470097861544033,10.150125813003323,0.0
2020-12-27,32.94,1.635297747608777,2.72,2.7,23.55749988555908,415.3,0.1157128393038053,309,0,1,3.9252653938633446,7.7526987242394485,25.53353658536586,10.071961386637412,0.0
2021-01-03,35.14,6.678809957498499,2.38,2.72,22.57500028610229,415.36,0.0144473874307715,302,0,2,3.771969724268157,13.428018076178173,38.34645669291339,10.483168807900178,0.0
2021-01-10,31.96,-9.049516220830956,2.74,2.38,24.26199989318848,415.04,-0.077041602465333,295,0,2,5.10002101022607,1.913265306122458,23.017705927636655,12.247217578511943,0.0
2021-01-17,34.45,7.790988735919901,2.82,2.74,23.44199981689453,415.39,0.0843292212798774,288,0,2,4.539543440983675,6.294353594569602,42.41422075237702,11.317254895621671,0.0
2021-01-24,33.18,-3.686502177068218,2.54,2.82,22.012499809265137,415.98,0.1420351958400623,281,0,2,4.75797355140922,0.7285974499089409,28.3558994197292,12.745656958341451,0.0
2021-01-31,38.43,15.822784810126578,2.71,2.54,29.3439998626709,417.09,0.2668397519111298,274,0,2,6.180189486681853,9.362549800796804,44.040479760119936,10.422295953153474,0.0
2021-02-07,40.28,4.813947436898269,3.12,2.71,24.270000076293947,416.89,-0.0479512814979932,267,0,2,6.175804259163899,26.032540675844796,48.36095764272561,10.423428939444909,0.0
2021-02-14,37.7,-6.405163853028794,4.63,3.12,21.215999603271484,416.48,-0.0983472858547718,260,0,2,6.764038398397762,9.433962264150942,31.864288212661783,24.534675712252522,0.0
2021-02-21,37.6,-0.2652519893899252,12.18,4.63,21.87499952316284,416.28,-0.048021513638119,253,0,2,6.6575789509199925,13.321277878239911,22.99640170101407,72.11376951154607,0.0
2021-02-28,39.36,4.680851063829783,2.86,12.18,24.94800033569336,417.93,0.3963678293456452,246,0,2,6.700048119603616,2.4199843871975046,27.049709489993546,98.97234203113612,0.0
2021-03-07,43.19,9.730691056910556,2.79,2.86,25.470000076293942,416.91,-0.2440600100495293,239,0,2,7.027630274564342,7.224428997020849,37.72321428571428,100.67331081581597,0.0
2021-03-14,42.31,-2.037508682565403,2.65,2.79,22.931999969482423,417.76,0.2038809335348057,232,0,2,7.168677586799906,12.228116710875337,30.54612773835239,101.51129157124967,0.0
2021-03-21,42.09,-0.5199716379106545,2.53,2.65,20.316000366210936,417.68,-0.0191497510532379,225,0,2,7.218476071730125,11.94148936170214,27.77777777777779,36.277598167928524,0.0
2021-03-28,42.81,1.7106200997861754,2.54,2.53,19.809999847412108,417.98,0.0718253208197738,218,0,2,7.085509472828746,8.765243902439025,21.826977803073433,2.4630863706136417,0.0
2021-04-04,44.03,2.849801448259748,2.54,2.54,19.269999980926517,419.24,0.3014498301354029,211,0,2,6.1929879541939705,1.944894651539708,37.76595744680851,2.881332644681873,0.0
2021-04-11,44.8,1.748807631160565,2.45,2.54,17.366000366210937,418.95,-0.0691727888560311,204,0,2,5.999456909551772,5.885133538170639,30.043541364296054,2.4822822761135477,0.0
2021-04-18,47.38,5.75892857142859,2.59,2.45,16.673999786376953,418.16,-0.1885666547320585,197,0,2,5.74687555460793,12.568306010928953,42.796865581675725,3.8174128738057984,0.0
2021-04-25,49.31,4.073448712536942,2.76,2.59,17.90200004577637,419.97,0.4328486703654155,190,0,2,4.18020348146579,15.183368371875726,28.311215196461113,4.803354690243926,0.0
2021-05-02,50.93,3.285337659703913,2.88,2.76,17.74000015258789,419.49,-0.1142938781341529,183,0,2,4.115372345704231,15.671133318192144,26.439920556107243,4.633425533895577,0.0
2021-05-09,57.23,12.36991949734929,2.95,2.88,18.403999710083006,418.45,-0.2479200934468073,176,0,2,4.176793860193173,27.745535714285708,51.80371352785145,1.803713791087442,0.0
2021-05-16,52.43,-8.387209505504101,2.93,2.95,22.205999755859374,419.05,0.143386306607729,169,0,2,5.354767213672146,10.658505698607001,39.44148936170213,3.0690974086302454,0.0
2021-05-23,51.58,-1.621209231356091,2.91,2.93,20.81199989318848,418.89,-0.0381816012409053,162,0,2,5.476031664693255,4.603528696004866,31.046747967479682,2.4764602728430463,0.0
2021-05-30,50.47,-2.15199689802249,2.86,2.91,17.620000076293945,419.51,0.1480102174795217,155,0,2,5.093591543235661,-0.9032004712350328,16.855753646677485,1.79632795462487,0.0
2021-06-06,53.07,5.151575193184077,3.03,2.86,17.460000038146973,419.47,-0.0095349336130201,148,0,2,5.072278573078321,-7.268914904770218,25.431340108721344,3.51933554453256,0.0
2021-06-13,52.26,-1.5262860373092213,3.12,3.03,16.62599983215332,419.03,-0.1048942713424261,141,0,2,5.126163846664623,-0.32424184627122266,24.162508909479662,3.5102747011853155,0.0
2021-06-20,55.48,6.161500191350933,3.28,3.12,18.002000045776366,418.44,-0.1408013746032499,134,0,2,5.267259498227024,7.56107018224117,29.59588881102544,3.43670575181693,0.0
2021-06-27,57.76,4.109589041095885,3.28,3.28,16.49199981689453,418.04,-0.0955931555300604,127,0,2,5.291508451996734,14.444224291658415,31.183284124460585,2.655471950264215,0.0
2021-07-04,54.67,-5.349722991689743,3.72,3.28,15.631999969482422,417.43,-0.1459190508085406,120,0,2,5.7496221933206,3.0148859996231403,22.031250000000014,5.755281723498218,0.0
2021-07-11,53.28,-2.542527894640567,3.65,3.72,16.955000400543213,417.48,0.011978056201034,113,0,2,5.732366000608882,1.9517795637198576,12.45251160827352,6.840895375292481,0.0
2021-07-18,51.26,-3.791291291291299,3.73,3.65,17.01600036621094,416.71,-0.1844399731723789,106,0,2,5.814380315863302,-7.606344628695028,3.954573108902859,6.860645600991429,0.0
2021-07-25,53.69,4.740538431525554,3.93,3.73,19.006000137329103,415.55,-0.2783710494108526,99,0,2,5.8929518288923095,-7.046398891966765,5.4192028274101745,6.480037778607957,0.0
2021-08-01,57.02,6.202272303967238,4.06,3.93,18.238000106811523,414.96,-0.1419805077608082,92,0,2,4.969378923954287,4.298518383025418,-0.36694041586579074,3.048367827537659,0.0
2021-08-08,55.74,-2.2448263767099297,4.15,4.06,17.779999923706054,414.52,-0.1060343165606325,85,0,2,4.287116394178326,4.61711711711712,6.313179477398445,1.488791672547057,0.0
2021-08-15,54.72,-1.829924650161474,4.1,4.15,16.14400005340576,414.88,0.0868474380005812,78,0,2,4.297335324364549,6.7499024580569555,6.08763086467623,2.7461442134999077,0.0
2021-08-22,59.32,8.406432748538005,3.9,4.1,19.16599998474121,413.79,-0.2627265715387517,71,0,2,4.74525538642235,10.486124045446088,17.53516940756885,3.6979788288581976,0.0
