date,carbon_price,carbon_price_change_pct,gas_price_weekly,gas_price_lag1,vix,co2_ppm,co2_change,days_to_next_cop,is_cop_week
2019-12-15,27.21,10.117361392148938,2.24,2.38,14.619999885559082,412.1,0.13850752071538075,687,0
2019-12-22,27.25,0.14700477765527964,2.28,2.24,12.404000091552735,412.42,0.07765105556902796,680,0
2019-12-29,25.5,-6.422018348623848,2.03,2.28,12.839999914169312,413.19,0.1867028757092326,673,0
2020-01-05,24.73,-3.019607843137251,2.05,2.03,13.772500038146973,413.58,0.09438756988309205,666,0
2020-01-12,25.97,5.0141528507885,2.09,2.05,13.238000106811523,413.0,-0.14023888969485476,659,0
2020-01-19,24.87,-4.235656526761645,2.06,2.09,12.310000038146972,413.85,0.20581113801454443,652,0
2020-01-26,24.31,-2.2517088862082923,1.93,2.06,13.325000047683716,414.24,0.09423704240667519,645,0
2020-02-02,23.75,-2.3035787741670033,1.95,1.93,17.045999908447264,414.51,0.06517960602547834,638,0
2020-02-09,24.71,4.042105263157891,1.89,1.95,15.919999694824218,414.62,0.026537357361711145,631,0
2020-02-16,26.03,5.341966815054633,1.9,1.89,14.357999992370605,414.27,-0.08441464473494253,624,0
2020-02-23,24.02,-7.721859393008068,2.0,1.9,15.462500095367432,413.92,-0.08448596326067204,617,0
2020-03-01,23.83,-0.7910074937552136,1.88,2.0,31.94200019836426,414.07,0.03623888674140208,610,0
2020-03-08,22.38,-6.0847671002937425,1.8,1.88,36.75799903869629,414.32,0.06037626488275549,603,0
2020-03-15,16.84,-24.754244861483464,1.87,1.8,57.79200057983398,414.5,0.04344468044024108,596,0
2020-03-22,17.11,1.6033254156769594,1.79,1.87,74.61800079345703,415.75,0.3015681544028981,589,0
2020-03-29,18.73,9.468147282291062,1.73,1.79,62.75,415.95,0.048105832832234796,582,0
2020-04-05,21.86,16.711158569140405,1.62,1.73,53.07800064086914,416.65,0.16828945786753202,575,0
2020-04-12,22.48,2.836230558096986,1.77,1.62,44.239999771118164,416.48,-0.04080163206526821,568,0
2020-04-19,21.53,-4.225978647686834,1.72,1.77,39.60599975585937,416.09,-0.09364195159432542,561,0
2020-04-26,19.8,-8.035299581978638,1.85,1.72,41.70600051879883,417.02,0.22350933692230068,554,0
2020-05-03,20.17,1.868686868686864,1.71,1.85,33.886000061035155,417.04,0.004795933048784562,547,0
2020-05-10,19.96,-1.0411502231036263,1.84,1.71,32.62400016784668,417.0,-0.009591406100140087,540,0
2020-05-17,22.19,11.172344689378754,1.63,1.84,32.077999877929685,417.18,0.04316546762590523,533,0
2020-05-24,22.18,-0.04506534474989499,1.78,1.63,29.102000045776368,417.64,0.1102641545615679,526,0
2020-05-31,24.02,8.29576194770063,1.76,1.78,27.93250036239624,417.41,-0.05507135331863644,519,0
2020-06-07,22.78,-5.162364696086586,1.7,1.76,26.211999893188477,416.55,-0.20603243813037686,512,0
2020-06-14,24.92,9.394205443371373,1.7,1.7,31.56599998474121,416.42,-0.031208738446764084,505,0
2020-06-21,25.46,2.1669341894061,1.52,1.7,33.91999969482422,416.27,-0.036021324624180284,498,0
2020-06-28,28.64,12.49018067556953,1.57,1.52,32.786000442504886,415.64,-0.15134407956374218,491,0
2020-07-05,29.78,3.9804469273742926,1.67,1.57,29.627500534057617,415.45,-0.0457126359349469,484,0
2020-07-12,28.76,-3.4251175285426427,1.78,1.67,28.400000381469727,414.73,-0.17330605367672502,477,0
2020-07-19,27.27,-5.180806675938809,1.77,1.78,28.629999923706055,414.08,-0.15672847394690992,470,0
2020-07-26,27.22,-0.1833516685001868,1.72,1.77,25.107999801635742,413.42,-0.1593894899536208,463,0
2020-08-02,27.32,0.3673769287288797,1.82,1.72,24.7,413.37,-0.012094238304871663,456,0
2020-08-09,26.36,-3.513909224011713,2.13,1.82,23.177999877929686,412.95,-0.10160388997750847,449,0
2020-08-16,26.48,0.4552352048558417,2.17,2.13,22.523999786376955,412.59,-0.08717762440973997,442,0
2020-08-23,30.38,14.728096676737156,2.39,2.17,22.132000350952147,412.17,-0.10179597178796573,435,0
2020-08-30,28.13,-7.406188281764314,2.52,2.39,23.020000076293947,411.79,-0.0921949680956824,428,0
2020-09-06,28.99,3.057234269463205,2.16,2.52,28.689999771118163,411.58,-0.050996867335295626,421,0
2020-09-13,28.68,-1.0693342531907457,2.16,2.16,29.212499618530273,411.67,0.02186695174692943,414,0
2020-09-20,26.75,-6.72942817294282,1.93,2.16,25.954000091552736,411.2,-0.11416911603955304,407,0
2020-09-27,27.59,3.1401869158878437,1.68,1.93,27.62200012207031,411.27,0.017023346303490783,400,0
2020-10-04,26.24,-4.8930772018847435,1.65,1.68,26.632000350952147,411.26,-0.0024314926933666214,393,0
2020-10-11,25.4,-3.2012195121951192,1.91,1.65,27.371999740600586,411.32,0.014589310898216468,386,0
2020-10-18,25.98,2.2834645669291387,2.17,1.91,26.383999633789063,411.72,0.0972478848585201,379,0
2020-10-25,24.19,-6.889915319476514,2.74,2.17,28.568000030517577,411.69,-0.007286505392023468,372,0
2020-11-01,25.85,6.862339809838769,3.09,2.74,36.33999938964844,411.96,0.06558332726078753,365,0
2020-11-08,26.68,3.210831721470009,2.78,3.09,30.938000106811522,412.98,0.24759685406350318,358,0
2020-11-15,27.15,1.761619190404784,2.75,2.78,24.49000015258789,412.74,-0.05811419439197829,351,0
2020-11-22,28.59,5.303867403314921,2.39,2.75,23.162000274658205,414.04,0.3149682608906357,344,0
2020-11-29,30.57,6.92549842602308,2.39,2.39,21.59749984741211,413.97,-0.016906579074482675,337,0
2020-12-06,30.98,1.341184167484455,2.69,2.39,20.916000366210938,413.6,-0.08937845737614358,330,0
2020-12-13,31.36,1.226597805035512,2.44,2.69,22.01599998474121,414.13,0.12814313346227735,323,0
2020-12-20,32.41,3.3482142857142794,2.7,2.44,22.721999740600587,414.82,0.1666143481515503,316,0
2020-12-27,32.94,1.635297747608777,2.72,2.7,23.557499885559082,415.3,0.11571283930380538,309,0
2021-01-03,35.14,6.678809957498499,2.38,2.72,22.575000286102295,415.36,0.014447387430771563,302,0
2021-01-10,31.96,-9.049516220830956,2.74,2.38,24.261999893188477,415.04,-0.07704160246533309,295,0
2021-01-17,34.45,7.7909887359199015,2.82,2.74,23.44199981689453,415.39,0.08432922127987741,288,0
2021-01-24,33.18,-3.6865021770682183,2.54,2.82,22.012499809265137,415.98,0.1420351958400623,281,0
2021-01-31,38.43,15.822784810126578,2.71,2.54,29.3439998626709,417.09,0.26683975191112985,274,0
2021-02-07,40.28,4.813947436898269,3.12,2.71,24.270000076293947,416.89,-0.047951281497993214,267,0
2021-02-14,37.7,-6.405163853028794,4.63,3.12,21.215999603271484,416.48,-0.09834728585477182,260,0
2021-02-21,37.6,-0.2652519893899252,12.18,4.63,21.874999523162842,416.28,-0.04802151363811902,253,0
2021-02-28,39.36,4.680851063829783,2.86,12.18,24.948000335693358,417.93,0.3963678293456452,246,0
2021-03-07,43.19,9.730691056910556,2.79,2.86,25.470000076293946,416.91,-0.24406001004952937,239,0
2021-03-14,42.31,-2.037508682565403,2.65,2.79,22.931999969482423,417.76,0.20388093353480574,232,0
2021-03-21,42.09,-0.5199716379106545,2.53,2.65,20.316000366210936,417.68,-0.019149751053237907,225,0
2021-03-28,42.81,1.7106200997861754,2.54,2.53,19.809999847412108,417.98,0.07182532081977389,218,0
2021-04-04,44.03,2.849801448259748,2.54,2.54,19.269999980926514,419.24,0.30144983013540294,211,0
2021-04-11,44.8,1.748807631160565,2.45,2.54,17.366000366210937,418.95,-0.06917278885603118,204,0
2021-04-18,47.38,5.75892857142859,2.59,2.45,16.673999786376953,418.16,-0.18856665473205858,197,0
2021-04-25,49.31,4.073448712536942,2.76,2.59,17.90200004577637,419.97,0.4328486703654155,190,0
2021-05-02,50.93,3.285337659703913,2.88,2.76,17.74000015258789,419.49,-0.11429387813415293,183,0
2021-05-09,57.23,12.36991949734929,2.95,2.88,18.403999710083006,418.45,-0.24792009344680732,176,0
2021-05-16,52.43,-8.387209505504101,2.93,2.95,22.205999755859374,419.05,0.143386306607729,169,0
2021-05-23,51.58,-1.621209231356091,2.91,2.93,20.811999893188478,418.89,-0.038181601240905305,162,0
2021-05-30,50.47,-2.15199689802249,2.86,2.91,17.620000076293945,419.51,0.1480102174795217,155,0
2021-06-06,53.07,5.151575193184077,3.03,2.86,17.460000038146973,419.47,-0.009534933613020158,148,0
2021-06-13,52.26,-1.5262860373092213,3.12,3.03,16.62599983215332,419.03,-0.10489427134242613,141,0
2021-06-20,55.48,6.161500191350933,3.28,3.12,18.002000045776366,418.44,-0.14080137460324993,134,0
2021-06-27,57.76,4.109589041095885,3.28,3.28,16.49199981689453,418.04,-0.09559315553006043,127,0
2021-07-04,54.67,-5.349722991689743,3.72,3.28,15.631999969482422,417.43,-0.14591905080854062,120,0
2021-07-11,53.28,-2.542527894640567,3.65,3.72,16.955000400543213,417.48,0.011978056201034093,113,0
2021-07-18,51.26,-3.791291291291299,3.73,3.65,17.01600036621094,416.71,-0.18443997317237892,106,0
2021-07-25,53.69,4.740538431525554,3.93,3.73,19.006000137329103,415.55,-0.27837104941085267,99,0
2021-08-01,57.02,6.202272303967238,4.06,3.93,18.238000106811523,414.96,-0.14198050776080828,92,0
2021-08-08,55.74,-2.2448263767099297,4.15,4.06,17.779999923706054,414.52,-0.10603431656063256,85,0
2021-08-15,54.72,-1.829924650161474,4.1,4.15,16.14400005340576,414.88,0.08684743800058126,78,0
2021-08-22,59.32,8.406432748538005,3.9,4.1,19.165999984741212,413.79,-0.2627265715387517,71,0
2021-08-29,61.63,3.894133513149023,4.07,3.9,17.277999877929688,413.19,-0.14500108750815643,64,0
2021-09-05,61.22,-0.6652604251176419,4.49,4.07,16.320000076293944,413.33,0.03388271739392934,57,0
2021-09-12,59.82,-2.2868343678536407,4.87,4.49,18.962499618530273,413.06,-0.06532310744441494,50,0
2021-09-19,63.29,5.800735539953195,5.42,4.87,19.302000045776367,413.27,0.05084007166029636,43,0
2021-09-26,62.45,-1.327223890030016,5.03,5.42,21.463999938964843,413.33,0.014518353618697688,36,0
2021-10-03,58.76,-5.908726981585277,5.68,5.03,21.761999893188477,413.61,0.0677424817942196,29,0
2021-10-10,59.79,1.7528931245745394,5.87,5.68,20.713999938964843,413.86,0.06044341287685384,22,0
2021-10-17,58.64,-1.9233985616323723,5.54,5.87,18.329999923706055,414.32,0.1111486976272058,15,0
2021-10-24,59.08,0.7503410641200414,4.95,5.54,15.58799991607666,413.87,-0.1086117011005916,8,0
2021-10-31,59.73,1.1002031144211166,5.68,4.95,16.197999954223633,414.14,0.06523787662793268,1,1
2021-11-07,63.58,6.44567219152854,5.48,5.68,15.892000007629395,414.93,0.19075674892548022,365,0
2021-11-14,69.65,9.547027367096582,4.99,5.48,17.536000061035157,414.84,-0.021690405610597097,358,0
2021-11-21,73.12,4.982053122756636,4.91,4.99,17.094000244140624,415.33,0.11811782856041564,351,0
2021-11-28,78.64,7.549234135667393,4.9,4.91,21.4375,416.12,0.19021019430331965,344,0
2021-12-05,84.37,7.286368260427278,4.32,4.9,27.978000259399415,415.83,-0.06969143516294407,337,0
2021-12-12,74.02,-12.26739362332584,3.68,4.32,21.84799995422363,416.41,0.13948007599260404,330,0
2021-12-19,76.31,3.0937584436638854,3.78,3.68,20.72599983215332,417.45,0.2497538483705819,323,0
2021-12-26,80.65,5.687328004193426,3.85,3.78,20.117499828338623,417.42,-0.0071864893999240564,316,0
2022-01-02,85.42,5.914445133292001,3.57,3.85,17.344000244140624,417.37,-0.011978343155572002,309,0
2022-01-09,82.08,-3.9100913135097226,3.8,3.57,18.322000122070314,418.28,0.21803196204805975,302,0
2022-01-16,84.47,2.911793372319682,4.42,3.8,18.986000061035156,417.58,-0.1673520130056394,295,0
2022-01-23,89.22,5.623298212383099,4.5,4.42,25.270000457763672,419.09,0.3616073566741651,288,0
2022-01-30,96.45,8.103564223268322,4.6,4.5,30.23399963378906,419.15,0.014316733875774368,281,0
2022-02-06,92.87,-3.711767755313633,5.78,4.6,23.289999771118165,418.34,-0.19324824048669864,274,0
2022-02-13,89.47,-3.6610315494777668,4.19,5.78,23.1060001373291,419.74,0.33465602141800055,267,0
2022-02-20,88.14,-1.4865317983681625,4.39,4.19,26.836000442504883,419.57,-0.04050126268643206,260,0
2022-02-27,65.1,-26.140231449965967,4.62,4.39,29.43499994277954,419.16,-0.09771909335747342,253,0
2022-03-06,76.76,17.91090629800309,4.57,4.62,31.333999633789062,418.47,-0.16461494417405742,246,0
2022-03-13,78.89,2.7748827514330277,4.7,4.57,33.002000427246095,418.3,-0.04062417855521527,239,0
2022-03-20,78.6,-0.3676004563316071,4.68,4.7,27.562000274658203,418.13,-0.04064068850108127,232,0
2022-03-27,78.49,-0.1399491094147609,5.14,4.68,22.504000091552733,420.32,0.5237605529380795,225,0
2022-04-03,80.09,2.0384762390113442,5.41,5.14,19.609999465942384,420.15,-0.04044537495242473,218,0
2022-04-10,79.97,-0.14983143963042123,6.08,5.41,20.881999969482422,420.11,-0.009520409377594685,211,0
2022-04-17,88.99,11.279229711141681,6.64,6.08,23.287500381469727,420.33,0.05236723715216218,204,0
2022-04-24,84.45,-5.101696819867396,7.1,6.64,22.95,420.14,-0.04520257892608459,197,0
2022-05-01,91.54,8.395500296033154,6.81,7.1,31.10600051879883,420.13,-0.002380158994619297,190,0
2022-05-08,88.48,-3.342800961328385,8.04,6.81,29.68000030517578,421.07,0.2237402708685332,183,0
2022-05-15,80.39,-9.143309222423145,7.47,8.04,32.18800086975098,420.92,-0.035623530529360625,176,0
2022-05-22,84.2,4.739395447194927,8.21,7.47,28.661999893188476,421.44,0.12353891475813672,169,0
2022-05-29,86.87,3.1710213776722007,8.79,8.21,27.904000091552735,421.58,0.03321943811693817,162,0
2022-06-05,81.86,-5.767238402210206,8.54,8.79,25.347500324249268,421.26,-0.0759049290763314,155,0
2022-06-12,82.37,0.6230149034937682,8.95,8.54,25.37799987792969,420.98,-0.0664672648720388,148,0
2022-06-19,83.43,1.2868762899113761,7.93,8.95,32.081999969482425,420.82,-0.03800655613094284,141,0
2022-06-26,85.58,2.5770106676255455,6.43,7.93,28.855000019073486,420.26,-0.13307352312152965,134,0
2022-07-03,82.79,-3.2601075017527403,6.35,6.43,27.776000213623046,419.69,-0.1356303240850898,127,0
2022-07-10,85.38,3.128397149414175,5.9,6.35,26.24749994277954,419.03,-0.15725892920965823,120,0
2022-07-17,76.3,-10.634809088779573,6.76,5.9,26.181999969482423,418.38,-0.1551201584611972,113,0
2022-07-24,78.55,2.9488859764089215,7.76,6.76,23.963999938964843,417.8,-0.13862995363066455,106,0
2022-07-31,84.76,7.905792488860608,8.74,7.76,22.99000015258789,418.15,0.08377213977979192,99,0
2022-08-07,88.87,4.84898537045777,8.14,8.74,22.262000274658202,417.29,-0.2056678225517028,92,0
2022-08-14,98.01,10.284685495667834,8.15,8.14,20.506000518798828,417.22,-0.01677490474250032,85,0
2022-08-21,90.31,-7.85634118967452,9.19,8.15,19.940000152587892,416.52,-0.1677771918891846,78,0
2022-08-28,77.89,-13.752629830583551,9.56,9.19,23.613999938964845,416.5,-0.0048016901949443636,71,0
2022-09-04,66.08,-15.16240852484273,9.17,9.56,25.863999557495116,416.29,-0.05042016806722227,64,0
2022-09-11,73.27,10.880750605326872,8.3,9.17,24.487500190734863,416.0,-0.06966297532969845,57,0
2022-09-18,65.77,-10.236113006687598,8.42,8.3,25.97400016784668,415.52,-0.1153846153846172,50,0
2022-09-25,66.73,1.459632051087123,7.69,8.42,27.636000061035155,415.53,0.0024066230265740174,43,0
2022-10-02,69.85,4.675558219691278,6.63,7.69,31.699999618530274,415.22,-0.07460351839817525,36,0
2022-10-09,68.02,-2.6198997852541095,6.01,6.63,29.920000076293945,415.46,0.05780068397474025,29,0
2022-10-16,68.72,1.0291090855630847,6.29,6.01,32.72200050354004,415.84,0.09146488229914151,22,0
2022-10-23,81.21,18.175203725261934,5.48,6.29,30.460000228881835,416.26,0.10100038476337225,15,0
2022-10-30,76.36,-5.9721709149119455,5.12,5.48,27.745999908447267,416.39,0.031230480949395734,8,0
2022-11-06,75.84,-0.6809848088004111,4.57,5.12,25.479999542236328,417.14,0.18011959941401923,1,1
2022-11-13,72.47,-4.443565400843886,4.34,4.57,24.406000518798827,417.25,0.026370043630441486,382,0
2022-11-20,78.97,8.969228646336425,6.06,4.34,23.886000442504884,418.48,0.29478729778311674,375,0
2022-11-27,87.98,11.409395973154378,6.41,6.06,21.125000476837158,417.69,-0.18877843624546253,368,0
2022-12-04,87.73,-0.2841554898840637,6.06,6.41,20.715999603271484,419.01,0.316023845435609,361,0
2022-12-11,83.68,-4.616436794711043,4.6,6.06,22.144000244140624,418.8,-0.05011813560534817,354,0
2022-12-18,86.85,3.7882409177820042,6.78,4.6,22.827999877929688,419.19,0.09312320916905481,347,0
2022-12-25,79.4,-8.578008059873332,6.35,6.78,21.361999893188475,419.43,0.05725327417160919,340,0
2023-01-01,75.55,-4.848866498740567,4.06,6.35,21.72499990463257,419.29,-0.033378632906555517,333,0
2023-01-08,77.2,2.183984116479154,3.65,4.06,22.124999523162842,419.57,0.0667795559159412,326,0
2023-01-15,82.6,6.994818652849721,3.46,3.65,20.163999938964842,419.17,-0.09533570083656295,319,0
2023-01-22,86.94,5.254237288135588,3.17,3.46,20.017500400543213,419.73,0.13359734713840332,312,0
2023-01-29,90.9,4.554865424430643,3.08,3.17,19.06599998474121,419.81,0.0190598718223578,305,0
2023-02-05,90.44,-0.5060506050605151,2.64,3.08,18.854000091552734,420.2,0.09289916867154524,298,0
2023-02-12,93.33,3.195488721804507,2.34,2.64,19.79199981689453,420.81,0.14516896715850436,291,0
2023-02-19,94.79,1.5643415836279928,2.41,2.34,19.53400001525879,419.58,-0.2922934340913952,284,0
2023-02-26,89.27,-5.823399092731307,2.18,2.41,21.99250030517578,421.56,0.471900471900466,277,0
2023-03-05,96.83,8.468690489526164,2.6,2.18,20.062000274658203,421.21,-0.08302495492931161,270,0
2023-03-12,85.57,-11.628627491479914,2.48,2.6,20.944000244140625,420.21,-0.2374112675387563,263,0
2023-03-19,85.4,-0.1986677573915907,2.47,2.48,24.977999877929687,420.78,0.13564646248305223,256,0
2023-03-26,91.75,7.435597189695553,2.06,2.47,22.427999877929686,421.69,0.21626503160796506,249,0
2023-04-02,96.75,5.449591280653943,2.01,2.06,19.48200035095215,422.75,0.2513694894353602,242,0
2023-04-09,94.11,-2.72868217054264,2.14,2.01,18.75749969482422,422.96,0.0496747486694149,235,0
2023-04-16,89.86,-4.515991924343854,2.09,2.14,18.405999755859376,423.5,0.127671647437122,228,0
2023-04-23,87.65,-2.4593812597373588,2.21,2.09,16.836000061035158,424.08,0.1369539551357768,221,0
2023-04-30,84.96,-3.069024529378217,2.2,2.21,17.460000038146973,423.98,-0.02358045651763563,214,0
2023-05-07,88.93,4.67278719397366,2.03,2.2,17.89600028991699,424.29,0.07311665644604837,207,0
2023-05-14,89.43,0.5622399640166531,2.1,2.03,17.118000030517578,423.39,-0.21211906950435733,200,0
2023-05-21,83.13,-7.044615900704477,2.29,2.1,16.96800003051758,423.94,0.12990387113536173,193,0
2023-05-28,78.52,-5.545531095873935,2.17,2.29,18.572000122070314,424.65,0.16747652969759663,186,0
2023-06-04,86.14,9.704533876719324,1.93,2.17,16.41249990463257,424.38,-0.06358177322500769,179,0
2023-06-11,91.92,6.7100069654051575,1.99,1.93,14.021999740600586,424.14,-0.05655308921249658,172,0
2023-06-18,87.55,-4.754134029590951,2.05,1.99,14.307999992370606,423.49,-0.15325128495307094,165,0
2023-06-25,89.57,2.3072529982866907,2.28,2.05,13.357499837875366,422.19,-0.3069730099884316,158,0
2023-07-02,86.15,-3.8182427151948084,2.58,2.28,13.710000038146973,422.62,0.10184987801700185,151,0
2023-07-09,86.35,0.2321532211259303,2.53,2.58,14.504999876022339,422.35,-0.06388717997254378,144,0
2023-07-16,91.82,6.334684423856407,2.53,2.53,14.079999923706055,421.34,-0.23913815555819395,137,0
2023-07-23,88.7,-3.397952515791758,2.54,2.53,13.626000022888183,421.28,-0.014240281008215394,130,0
2023-07-30,83.41,-5.963923337091326,2.59,2.54,13.739999771118164,420.83,-0.10681731864792265,123,0
2023-08-06,86.8,4.064260879990411,2.49,2.59,15.334000205993652,420.02,-0.19247677209324188,116,0
2023-08-13,88.05,1.440092165898621,2.76,2.49,15.682000160217285,418.98,-0.24760725679728868,109,0
2023-08-20,85.25,-3.18001135718341,2.59,2.76,16.649999618530273,419.31,0.07876270943720787,102,0
2023-08-27,85.64,0.45747800586510845,2.53,2.59,16.591999816894532,419.27,-0.009539481529186045,95,0
2023-09-03,81.62,-4.694068192433443,2.57,2.53,14.013999938964844,418.64,-0.15026116822095537,88,0
2023-09-10,82.1,0.588091154128878,2.52,2.57,14.174999952316284,418.52,-0.028664246130327697,81,0
2023-09-17,85.3,3.897685749086488,2.71,2.52,13.623999786376952,418.33,-0.04539806938735902,74,0
2023-09-24,81.45,-4.513481828839383,2.62,2.71,15.59800033569336,418.29,-0.009561829177917591,67,0
2023-10-01,80.62,-1.0190300798035623,2.66,2.62,17.78400001525879,418.31,0.004781371775552934,60,0
2023-10-08,85.66,6.251550483750923,2.91,2.66,18.382000350952147,418.53,0.05259257488465785,53,0
2023-10-15,81.67,-4.657950035022173,3.2,2.91,17.366000366210937,419.46,0.22220629345566234,46,0
2023-10-22,79.36,-2.8284559813885224,2.86,3.2,19.483999252319336,418.91,-0.13112096505029092,39,0
2023-10-29,77.2,-2.7217741935483875,2.89,2.86,20.296000289916993,419.05,0.03342006636271044,32,0
2023-11-05,78.5,1.6839378238342029,3.17,2.89,17.06599998474121,419.28,0.054886051783786804,25,0
2023-11-12,76.23,-2.8917197452229204,2.46,3.17,14.722000122070312,421.22,0.4626979584049007,18,0
2023-11-19,76.46,0.30171848353666153,2.74,2.46,14.244000053405761,421.21,-0.002374056312626216,11,0
2023-11-26,72.45,-5.244572325398888,2.64,2.74,13.017500162124634,420.31,-0.2136701407848718,4,1
2023-12-03,68.62,-5.286404416839197,2.72,2.64,12.781999778747558,421.02,0.16892293783159484,344,0
2023-12-10,67.57,-1.530166132322952,2.62,2.72,12.862000274658204,422.2,0.2802717210583783,337,0
2023-12-17,76.94,13.867100784371766,2.38,2.62,12.329999732971192,422.24,0.00947418285173196,330,0
2023-12-24,77.98,1.351702625422413,2.5,2.38,13.08799991607666,421.86,-0.08999621068586094,323,0
2023-12-31,73.97,-5.14234419081816,2.56,2.5,12.585000038146973,422.52,0.15645000711135282,316,0
2024-01-07,63.8,-13.748817088008657,2.68,2.56,13.680000066757202,423.49,0.22957493136419593,309,0
2024-01-14,63.42,-0.5956112852664508,5.11,2.68,12.733999824523925,422.84,-0.1534865049942269,302,0
2024-01-21,63.1,-0.5045726900031577,2.92,5.11,14.015000104904175,422.86,0.004729921483304089,295,0
2024-01-28,63.5,0.6339144215530945,2.38,2.92,13.118000030517578,422.28,-0.13716123539706526,288,0
2024-02-04,58.8,-7.401574803149613,2.21,2.38,13.79800033569336,425.83,0.840674434024824,281,0
2024-02-11,57.11,-2.874149659863945,1.93,2.21,13.056000137329102,423.54,-0.5377732898104837,274,0
2024-02-18,52.51,-8.054631413062518,1.59,1.93,14.482000160217286,425.21,0.39429569816309407,267,0
2024-02-25,56.31,7.236716815844613,1.56,1.59,14.762500047683716,425.13,-0.018814232967234723,260,0
2024-03-03,58.5,3.8891848694725617,1.58,1.56,13.50399990081787,425.45,0.07527109354785733,253,0
2024-03-10,59.38,1.5042735042735123,1.55,1.58,14.32599983215332,425.74,0.0681631214008771,246,0
2024-03-17,61.5,3.5702256652071274,1.4,1.55,14.323999977111816,425.37,-0.08690750223141475,239,0
2024-03-24,61.93,0.6991869918699267,1.54,1.4,13.434000015258789,425.04,-0.07757951900697613,232,0
2024-03-31,61.01,-1.4855481995801778,1.48,1.54,13.054999828338623,426.35,0.30820628646714976,225,0
2024-04-07,71.64,17.423373217505333,1.7,1.48,14.994000053405761,425.86,-0.11492904890348932,218,0
2024-04-14,68.52,-4.355108877721947,1.69,1.7,15.637999725341796,426.34,0.11271309820126696,211,0
2024-04-21,67.51,-1.4740221833041356,1.46,1.69,18.509999465942382,427.94,0.37528732936153997,204,0
2024-04-28,71.84,6.4138646126499665,1.54,1.46,15.8,426.8,-0.266392484927791,197,0
2024-05-05,71.59,-0.3479955456570205,1.64,1.54,14.776000022888184,426.92,0.028116213683215818,190,0
2024-05-12,70.52,-1.4946221539321236,2.0,1.64,12.99199981689453,427.03,0.02576595146630556,183,0
2024-05-19,75.78,7.458876914350543,2.23,2.0,12.776000022888184,426.64,-0.09132847809286693,176,0
2024-05-26,74.07,-2.256532066508321,2.48,2.23,12.2,426.88,0.0562535158447508,169,0
2024-06-02,71.42,-3.577696773322525,2.03,2.48,13.647500038146973,427.06,0.04216641679160027,162,0
2024-06-09,68.53,-4.046485578269388,2.43,2.03,12.739999961853027,427.33,0.0632229663279027,155,0
2024-06-16,68.05,-0.7004231723332865,2.73,2.43,12.445999908447266,426.73,-0.1404067114407992,148,0
2024-06-23,67.36,-1.013960323291696,2.44,2.73,12.882499933242798,426.47,-0.06092845593231866,141,0
2024-06-30,70.35,4.438836104513055,2.52,2.44,12.679999923706054,425.61,-0.20165545055924605,134,0
2024-07-07,69.35,-1.4214641080312673,2.08,2.52,12.204999923706055,426.25,0.15037240666337937,127,0
2024-07-14,66.0,-4.83056957462148,2.26,2.08,12.622000122070313,425.95,-0.07038123167155685,120,0
2024-07-21,67.87,2.833333333333332,2.02,2.26,14.647999954223632,424.8,-0.2699847399929567,113,0
2024-07-28,70.58,3.9929276558125837,2.06,2.02,16.50399990081787,424.88,0.01883239171374118,106,0
2024-08-04,70.14,-0.623406064040799,1.9,2.06,18.526000213623046,424.18,-0.1647524006778367,99,0
2024-08-11,72.52,3.3932135728542923,1.88,1.9,27.658000183105468,422.42,-0.41491819510585115,92,0
2024-08-18,71.13,-1.9167126309983407,2.13,1.88,17.010000038146973,422.83,0.09705979830498812,85,0
2024-08-25,70.3,-1.1668775481512683,2.04,2.13,16.04199981689453,421.36,-0.3476574509850172,78,0
2024-09-01,66.5,-5.405405405405405,1.94,2.04,15.868000030517578,422.33,0.23020694892728066,71,0
2024-09-08,64.99,-2.270676691729334,2.02,1.94,21.079999446868896,422.06,-0.06393104917954417,64,0
2024-09-15,63.39,-2.461917218033538,2.13,2.02,17.970000076293946,421.98,-0.018954650997482503,57,0
2024-09-22,66.33,4.637955513487935,2.26,2.13,17.091999816894532,421.71,-0.06398407507465231,50,0
2024-09-29,62.05,-6.452585557063173,2.56,2.26,15.803999900817871,421.95,0.05691114747101711,43,0
2024-10-06,64.62,4.14182111200645,2.66,2.56,18.91799964904785,422.16,0.04976892996801929,36,0
2024-10-13,62.28,-3.6211699164345412,2.4,2.66,21.261999893188477,422.62,0.10896342618911259,29,0
2024-10-20,66.97,7.530507385998719,2.15,2.4,19.412000274658205,422.17,-0.10647863328758778,22,0
2024-10-27,63.87,-4.628938330595789,1.88,2.15,19.044000244140626,423.15,0.23213397446524286,15,0
2024-11-03,68.02,6.497573195553463,1.83,1.88,20.905999755859376,423.34,0.04490133522392359,8,0
2024-11-10,68.01,-0.014701558365171064,1.5,1.83,17.77599983215332,423.6,0.061416355647958554,1,1
2024-11-17,69.27,1.8526687251874563,1.79,1.5,14.830000114440917,423.96,0.08498583569405138,358,0
2024-11-24,69.12,-0.2165439584235429,2.35,1.79,16.24000015258789,424.59,0.14859892442682376,351,0
2024-12-01,69.0,-0.17361111111111605,3.19,2.35,14.077500343322754,424.95,0.08478767752420069,344,0
2024-12-08,65.11,-5.637681159420294,2.9,3.19,13.280000114440918,425.67,0.16943169784682244,337,0
