date,gas_price_weekly,gas_price_lag1,gas_price_volatility,vix,co2_change,days_to_next_cop,cop_urgency,is_cop_week,recent_volatility,momentum_4w,momentum_12w,regime
2017-02-26,-0.387604829804209,-0.22313867794465103,-0.4980350646202478,-0.9362422974208262,0.5959471958515852,0.24258553020901943,-0.3621950478494146,-0.14110813025753954,2.8423686933198873,0.46575328632755647,1.2511527915617202,-1.2760694125935004
2017-03-05,-0.45364778757318475,-0.38828594633099245,-0.4886525777937833,-0.876679714692156,-2.011110987443542,0.19597779586843203,-0.3621950478494146,-0.14110813025753954,2.8856914524317556,-0.13057553271144473,0.1842576660744068,-1.2760694125935004
2017-03-12,-0.30174898470454065,-0.45434485368552907,-0.02396378374864598,-0.9255170016195778,2.1443089879356982,0.14937006152784463,-0.3621950478494146,-0.14110813025753954,1.6169889972042715,0.04595722866261344,-0.9943451796741407,-1.2760694125935004
2017-03-19,-0.16305877338969174,-0.302409366770095,0.053257163886847966,-0.9454835801574425,-1.2240947468004444,0.10276232718725725,-0.3621950478494146,-0.14110813025753954,1.6011706438436322,-1.1324257012658834,-1.490871427615703,-1.2760694125935004
2017-03-26,-0.14324588605899885,-0.1636856613255682,-0.18852575558285617,-0.8124627753066861,2.3722762648136952,0.056154592846669855,-0.3621950478494146,-0.14110813025753954,0.28917132298291315,-1.4964241514264975,-0.39184365516282677,-1.2760694125935004
2017-04-02,-0.11682870295140885,-0.14386798911920706,-0.35056178095762136,-0.9025823712204989,-1.237130648319804,0.00954685850608246,-0.3621950478494146,-0.14110813025753954,0.3340044345315541,-0.6196535348895007,-0.1838879709548469,-1.2760694125935004
2017-04-09,-0.017764266297945072,-0.11744442617739272,-0.4449334281909084,-0.8227159026773359,1.7662567945843068,-0.03706087583450493,-0.3621950478494146,-0.14110813025753954,0.15722990399407344,-0.4684674577200608,-0.49364729884643754,-1.2760694125935004
2017-04-16,-0.1036201113976137,-0.01835606514558762,-0.3944574985539894,-0.4519170640022528,1.176924513520198,-0.08366861017509232,-0.3621950478494146,-0.14110813025753954,0.027326321297679836,-0.5026801764763509,-0.37131229190768883,-1.2760694125935004
2017-04-23,-0.07059863251312568,-0.10423264470648538,-0.3922266082697053,-0.540215365306756,0.4229049523835346,-0.1302763445156797,-0.3621950478494146,-0.14110813025753954,-0.5426918070361985,-0.3898415614671755,-0.900756975853601,-1.2760694125935004
2017-04-30,-0.0772029282900234,-0.07120319102921692,-0.3889960495523778,-1.0571886802916226,-1.2480096174161623,-0.1768840788562671,-0.3621950478494146,-0.14110813025753954,-0.540263767779499,-0.7193303172939676,-0.8678613934660727,-1.2760694125935004
